3.566146e+14 9.997987e+07 9.997984e+07 9.997965e+07 1.000071e+08 1.001717e+08 1.031335e+08 1.072272e+08 1.355761e+08 2.147637e+08 2.336073e+08 2.336090e+08 0.000000e+00
3.470587e+14 9.997986e+07 9.997984e+07 9.997964e+07 1.000079e+08 1.001741e+08 1.031384e+08 1.072324e+08 1.355826e+08 2.147740e+08 2.336187e+08 2.336204e+08 0.000000e+00
3.377903e+14 9.997985e+07 9.997983e+07 9.997964e+07 1.000087e+08 1.001765e+08 1.031434e+08 1.072377e+08 1.355892e+08 2.147842e+08 2.336301e+08 2.336318e+08 0.000000e+00
3.288245e+14 9.997985e+07 9.997983e+07 9.997963e+07 1.000096e+08 1.001789e+08 1.031483e+08 1.072429e+08 1.355957e+08 2.147944e+08 2.336415e+08 2.336432e+08 0.000000e+00
3.200717e+14 9.997984e+07 9.997982e+07 9.997962e+07 1.000104e+08 1.001813e+08 1.031533e+08 1.072481e+08 1.356022e+08 2.148046e+08 2.336529e+08 2.336546e+08 0.000000e+00
3.114925e+14 9.997983e+07 9.997981e+07 9.997962e+07 1.000113e+08 1.001837e+08 1.031583e+08 1.072534e+08 1.356087e+08 2.148149e+08 2.336643e+08 2.336661e+08 0.000000e+00
3.031732e+14 9.997983e+07 9.997981e+07 9.997961e+07 1.000121e+08 1.001861e+08 1.031633e+08 1.072586e+08 1.356153e+08 2.148252e+08 2.336758e+08 2.336775e+08 0.000000e+00
2.951313e+14 9.997982e+07 9.997980e+07 9.997961e+07 1.000130e+08 1.001886e+08 1.031683e+08 1.072639e+08 1.356218e+08 2.148354e+08 2.336872e+08 2.336889e+08 0.000000e+00
2.872644e+14 9.997981e+07 9.997979e+07 9.997960e+07 1.000139e+08 1.001910e+08 1.031733e+08 1.072692e+08 1.356283e+08 2.148456e+08 2.336986e+08 2.337003e+08 0.000000e+00
2.796077e+14 9.997981e+07 9.997979e+07 9.997959e+07 1.000148e+08 1.001934e+08 1.031782e+08 1.072744e+08 1.356349e+08 2.148558e+08 2.337100e+08 2.337117e+08 0.000000e+00
2.721546e+14 9.997980e+07 9.997978e+07 9.997959e+07 1.000156e+08 1.001959e+08 1.031832e+08 1.072797e+08 1.356414e+08 2.148660e+08 2.337213e+08 2.337231e+08 0.000000e+00
2.649001e+14 9.997979e+07 9.997977e+07 9.997958e+07 1.000165e+08 1.001983e+08 1.031882e+08 1.072849e+08 1.356479e+08 2.148762e+08 2.337327e+08 2.337344e+08 0.000000e+00
2.578390e+14 9.997979e+07 9.997977e+07 9.997958e+07 1.000174e+08 1.002008e+08 1.031932e+08 1.072902e+08 1.356545e+08 2.148864e+08 2.337440e+08 2.337457e+08 0.000000e+00
2.509660e+14 9.997978e+07 9.997976e+07 9.997957e+07 1.000183e+08 1.002032e+08 1.031982e+08 1.072954e+08 1.356610e+08 2.148965e+08 2.337553e+08 2.337570e+08 0.000000e+00
2.442761e+14 9.997977e+07 9.997975e+07 9.997956e+07 1.000192e+08 1.002057e+08 1.032031e+08 1.073007e+08 1.356675e+08 2.149066e+08 2.337666e+08 2.337683e+08 0.000000e+00
2.377645e+14 9.997977e+07 9.997975e+07 9.997956e+07 1.000202e+08 1.002081e+08 1.032081e+08 1.073059e+08 1.356740e+08 2.149167e+08 2.337778e+08 2.337795e+08 0.000000e+00
2.314265e+14 9.997976e+07 9.997974e+07 9.997955e+07 1.000211e+08 1.002108e+08 1.032134e+08 1.073115e+08 1.356808e+08 2.149267e+08 2.337888e+08 2.337906e+08 0.000000e+00
2.252572e+14 9.997975e+07 9.997973e+07 9.997955e+07 1.000221e+08 1.002132e+08 1.032184e+08 1.073167e+08 1.356873e+08 2.149368e+08 2.338001e+08 2.338018e+08 0.000000e+00
2.192524e+14 9.997975e+07 9.997973e+07 9.997954e+07 1.000230e+08 1.002157e+08 1.032234e+08 1.073220e+08 1.356938e+08 2.149469e+08 2.338113e+08 2.338130e+08 0.000000e+00
2.134070e+14 9.997974e+07 9.997972e+07 9.997954e+07 1.000239e+08 1.002182e+08 1.032284e+08 1.073272e+08 1.357003e+08 2.149569e+08 2.338224e+08 2.338241e+08 0.000000e+00
2.077178e+14 9.997973e+07 9.997971e+07 9.997953e+07 1.000249e+08 1.002206e+08 1.032333e+08 1.073325e+08 1.357068e+08 2.149669e+08 2.338335e+08 2.338352e+08 0.000000e+00
2.021801e+14 9.997973e+07 9.997971e+07 9.997952e+07 1.000258e+08 1.002231e+08 1.032383e+08 1.073377e+08 1.357132e+08 2.149769e+08 2.338445e+08 2.338462e+08 0.000000e+00
1.967898e+14 9.997972e+07 9.997970e+07 9.997952e+07 1.000268e+08 1.002256e+08 1.032433e+08 1.073430e+08 1.357197e+08 2.149868e+08 2.338555e+08 2.338572e+08 0.000000e+00
1.915434e+14 9.997971e+07 9.997969e+07 9.997951e+07 1.000277e+08 1.002281e+08 1.032483e+08 1.073482e+08 1.357262e+08 2.149967e+08 2.338664e+08 2.338682e+08 0.000000e+00
1.864367e+14 9.997971e+07 9.997969e+07 9.997951e+07 1.000287e+08 1.002306e+08 1.032533e+08 1.073535e+08 1.357328e+08 2.150067e+08 2.338774e+08 2.338791e+08 0.000000e+00
1.814663e+14 9.997970e+07 9.997968e+07 9.997950e+07 1.000296e+08 1.002331e+08 1.032584e+08 1.073588e+08 1.357393e+08 2.150166e+08 2.338883e+08 2.338900e+08 0.000000e+00
1.766298e+14 9.997969e+07 9.997967e+07 9.997950e+07 1.000306e+08 1.002356e+08 1.032634e+08 1.073641e+08 1.357458e+08 2.150265e+08 2.338992e+08 2.339009e+08 0.000000e+00
1.719216e+14 9.997969e+07 9.997966e+07 9.997949e+07 1.000316e+08 1.002382e+08 1.032685e+08 1.073695e+08 1.357524e+08 2.150364e+08 2.339101e+08 2.339118e+08 0.000000e+00
1.673408e+14 9.997968e+07 9.997966e+07 9.997949e+07 1.000326e+08 1.002407e+08 1.032736e+08 1.073748e+08 1.357590e+08 2.150463e+08 2.339209e+08 2.339227e+08 0.000000e+00
1.628842e+14 9.997967e+07 9.997965e+07 9.997948e+07 1.000336e+08 1.002433e+08 1.032787e+08 1.073802e+08 1.357655e+08 2.150561e+08 2.339317e+08 2.339334e+08 0.000000e+00
1.585487e+14 9.997967e+07 9.997964e+07 9.997948e+07 1.000345e+08 1.002458e+08 1.032837e+08 1.073854e+08 1.357720e+08 2.150657e+08 2.339423e+08 2.339440e+08 0.000000e+00
1.543301e+14 9.997966e+07 9.997964e+07 9.997947e+07 1.000355e+08 1.002482e+08 1.032886e+08 1.073906e+08 1.357783e+08 2.150751e+08 2.339526e+08 2.339543e+08 0.000000e+00
1.502235e+14 9.997965e+07 9.997963e+07 9.997947e+07 1.000364e+08 1.002506e+08 1.032933e+08 1.073956e+08 1.357844e+08 2.150842e+08 2.339625e+08 2.339642e+08 0.000000e+00
1.462285e+14 9.997945e+07 9.997942e+07 9.997931e+07 1.000665e+08 1.003274e+08 1.034452e+08 1.075536e+08 1.359614e+08 2.152715e+08 2.341505e+08 2.341522e+08 0.000000e+00
1.423365e+14 9.997926e+07 9.997923e+07 9.997918e+07 1.000942e+08 1.003981e+08 1.035848e+08 1.076989e+08 1.361238e+08 2.154422e+08 2.343215e+08 2.343232e+08 0.000000e+00
1.385426e+14 9.997908e+07 9.997906e+07 9.997905e+07 1.001194e+08 1.004623e+08 1.037117e+08 1.078308e+08 1.362708e+08 2.155957e+08 2.344750e+08 2.344768e+08 0.000000e+00
1.348461e+14 9.997892e+07 9.997890e+07 9.997894e+07 1.001423e+08 1.005205e+08 1.038266e+08 1.079502e+08 1.364035e+08 2.157335e+08 2.346126e+08 2.346143e+08 0.000000e+00
1.312397e+14 9.997878e+07 9.997876e+07 9.997884e+07 1.001634e+08 1.005739e+08 1.039317e+08 1.080595e+08 1.365246e+08 2.158585e+08 2.347372e+08 2.347389e+08 0.000000e+00
1.277287e+14 9.997865e+07 9.997862e+07 9.997875e+07 1.001831e+08 1.006238e+08 1.040302e+08 1.081617e+08 1.366376e+08 2.159744e+08 2.348525e+08 2.348543e+08 0.000000e+00
1.243120e+14 9.997852e+07 9.997849e+07 9.997867e+07 1.002023e+08 1.006721e+08 1.041251e+08 1.082602e+08 1.367462e+08 2.160851e+08 2.349625e+08 2.349643e+08 0.000000e+00
1.209901e+14 9.997839e+07 9.997837e+07 9.997859e+07 1.002211e+08 1.007195e+08 1.042184e+08 1.083571e+08 1.368531e+08 2.161941e+08 2.350709e+08 2.350726e+08 0.000000e+00
1.177582e+14 9.997826e+07 9.997824e+07 9.997851e+07 1.002400e+08 1.007669e+08 1.043116e+08 1.084538e+08 1.369603e+08 2.163042e+08 2.351804e+08 2.351822e+08 0.000000e+00
1.146161e+14 9.997813e+07 9.997811e+07 9.997843e+07 1.002592e+08 1.008149e+08 1.044061e+08 1.085520e+08 1.370693e+08 2.164170e+08 2.352927e+08 2.352945e+08 0.000000e+00
1.115600e+14 9.997800e+07 9.997798e+07 9.997835e+07 1.002789e+08 1.008640e+08 1.045026e+08 1.086523e+08 1.371811e+08 2.165334e+08 2.354086e+08 2.354104e+08 0.000000e+00
