8.24569212e+05 9.48031174e+02 1.18779758e+08 0.00000000e+00 6.06892004e+32 7.70174307e+32
8.24565792e+05 9.51202153e+02 1.18778828e+08 0.00000000e+00 6.06858036e+32 7.70161531e+32
8.24562525e+05 9.54373133e+02 1.18777940e+08 0.00000000e+00 6.06824057e+32 7.70149324e+32
8.24559357e+05 9.57544112e+02 1.18777079e+08 0.00000000e+00 6.06790072e+32 7.70137487e+32
8.24556253e+05 9.60715091e+02 1.18776235e+08 0.00000000e+00 6.06756083e+32 7.70125892e+32
8.24553191e+05 9.63886070e+02 1.18775403e+08 0.00000000e+00 6.06722094e+32 7.70114454e+32
8.24550157e+05 9.67057049e+02 1.18774578e+08 0.00000000e+00 6.06688104e+32 7.70103119e+32
8.24547141e+05 9.70228029e+02 1.18773758e+08 0.00000000e+00 6.06654115e+32 7.70091850e+32
8.24544136e+05 9.73399008e+02 1.18772941e+08 0.00000000e+00 6.06620128e+32 7.70080626e+32
8.24541139e+05 9.76569987e+02 1.18772126e+08 0.00000000e+00 6.06586143e+32 7.70069430e+32
8.24538147e+05 9.79740966e+02 1.18771313e+08 0.00000000e+00 6.06552159e+32 7.70058252e+32
8.24535159e+05 9.82911945e+02 1.18770501e+08 0.00000000e+00 6.06518178e+32 7.70047087e+32
8.24532172e+05 9.86082925e+02 1.18769689e+08 0.00000000e+00 6.06484200e+32 7.70035931e+32
8.24529187e+05 9.89253904e+02 1.18768877e+08 0.00000000e+00 6.06450224e+32 7.70024779e+32
8.24526203e+05 9.92424883e+02 1.18768066e+08 0.00000000e+00 6.06416250e+32 7.70013631e+32
8.24523219e+05 9.95595862e+02 1.18767255e+08 0.00000000e+00 6.06382279e+32 7.70002486e+32
8.24522916e+05 9.98766841e+02 1.18767173e+08 0.00000000e+00 6.06378882e+32 7.70001354e+32
8.24522617e+05 9.99083939e+02 1.18767091e+08 0.00000000e+00 6.06375485e+32 7.70000236e+32
8.24522318e+05 9.99401037e+02 1.18767010e+08 0.00000000e+00 6.06372088e+32 7.69999120e+32
8.24522288e+05 9.99718135e+02 1.18767002e+08 0.00000000e+00 6.06371748e+32 7.69999008e+32
8.24522258e+05 9.99749845e+02 1.18766994e+08 0.00000000e+00 6.06371408e+32 7.69998896e+32
8.24522228e+05 9.99781555e+02 1.18766986e+08 0.00000000e+00 6.06371069e+32 7.69998784e+32
8.24522198e+05 9.99813265e+02 1.18766977e+08 0.00000000e+00 6.06370729e+32 7.69998673e+32
8.24522168e+05 9.99844974e+02 1.18766969e+08 0.00000000e+00 6.06370389e+32 7.69998561e+32
8.24522138e+05 9.99876684e+02 1.18766961e+08 0.00000000e+00 6.06370050e+32 7.69998449e+32
8.24522109e+05 9.99908394e+02 1.18766953e+08 0.00000000e+00 6.06369710e+32 7.69998338e+32
8.24522079e+05 9.99940104e+02 1.18766945e+08 0.00000000e+00 6.06369370e+32 7.69998226e+32
8.24522076e+05 9.99971814e+02 1.18766944e+08 0.00000000e+00 6.06369336e+32 7.69998215e+32
8.24522073e+05 9.99974984e+02 1.18766943e+08 0.00000000e+00 6.06369302e+32 7.69998204e+32
8.24522070e+05 9.99978155e+02 1.18766943e+08 0.00000000e+00 6.06369268e+32 7.69998193e+32
8.24522067e+05 9.99981326e+02 1.18766942e+08 0.00000000e+00 6.06369234e+32 7.69998182e+32
8.24522064e+05 9.99984497e+02 1.18766941e+08 0.00000000e+00 6.06369200e+32 7.69998170e+32
8.24522061e+05 9.99987668e+02 1.18766940e+08 0.00000000e+00 6.06369166e+32 7.69998159e+32
8.24522058e+05 9.99990839e+02 1.18766939e+08 0.00000000e+00 6.06369132e+32 7.69998148e+32
8.24522055e+05 9.99994010e+02 1.18766939e+08 0.00000000e+00 6.06369098e+32 7.69998137e+32
8.24522054e+05 9.99997181e+02 1.18766938e+08 0.00000000e+00 6.06369095e+32 7.69998136e+32
8.24522054e+05 9.99997498e+02 1.18766938e+08 0.00000000e+00 6.06369092e+32 7.69998135e+32
8.24522054e+05 9.99997816e+02 1.18766938e+08 0.00000000e+00 6.06369088e+32 7.69998134e+32
8.24522054e+05 9.99998133e+02 1.18766938e+08 0.00000000e+00 6.06369085e+32 7.69998132e+32
8.24522053e+05 9.99998450e+02 1.18766938e+08 0.00000000e+00 6.06369081e+32 7.69998131e+32
8.24522053e+05 9.99998767e+02 1.18766938e+08 0.00000000e+00 6.06369078e+32 7.69998130e+32
8.24522053e+05 9.99999084e+02 1.18766938e+08 0.00000000e+00 6.06369075e+32 7.69998129e+32
8.24522052e+05 9.99999401e+02 1.18766938e+08 0.00000000e+00 6.06369071e+32 7.69998128e+32
8.24522052e+05 9.99999718e+02 1.18766938e+08 0.00000000e+00 6.06369068e+32 7.69998127e+32
8.24522052e+05 1.00000004e+03 1.18766938e+08 3.66197023e+35 6.06369430e+32 7.69998126e+32
8.24522051e+05 1.00000035e+03 1.18766938e+08 3.66197023e+35 6.06369792e+32 7.69998125e+32
8.24522051e+05 1.00000067e+03 1.18766938e+08 3.66197023e+35 6.06370154e+32 7.69998124e+32
8.24522051e+05 1.00000099e+03 1.18766937e+08 3.66197023e+35 6.06370515e+32 7.69998122e+32
8.24522051e+05 1.00000130e+03 1.18766937e+08 3.66197023e+35 6.06370876e+32 7.69998121e+32
8.24522050e+05 1.00000162e+03 1.18766937e+08 3.66197023e+35 6.06371237e+32 7.69998120e+32
8.24522050e+05 1.00000194e+03 1.18766937e+08 3.66197023e+35 6.06371598e+32 7.69998119e+32
8.24522050e+05 1.00000225e+03 1.18766937e+08 3.66197023e+35 6.06371959e+32 7.69998118e+32
8.24522049e+05 1.00000257e+03 1.18766937e+08 3.66197023e+35 6.06372320e+32 7.69998117e+32
8.24522049e+05 1.00000289e+03 1.18766937e+08 3.66197023e+35 6.06372681e+32 7.69998116e+32
8.24522049e+05 1.00000321e+03 1.18766937e+08 3.66197023e+35 6.06373042e+32 7.69998115e+32
8.24522048e+05 1.00000352e+03 1.18766937e+08 3.66197023e+35 6.06373403e+32 7.69998113e+32
8.24522048e+05 1.00000384e+03 1.18766937e+08 3.66197023e+35 6.06373764e+32 7.69998112e+32
8.24522048e+05 1.00000416e+03 1.18766937e+08 3.66197023e+35 6.06374125e+32 7.69998111e+32
8.24522048e+05 1.00000447e+03 1.18766937e+08 3.66197023e+35 6.06374487e+32 7.69998110e+32
8.24522047e+05 1.00000479e+03 1.18766936e+08 3.66197023e+35 6.06374848e+32 7.69998109e+32
8.24522047e+05 1.00000511e+03 1.18766936e+08 3.66197023e+35 6.06375210e+32 7.69998108e+32
8.24522047e+05 1.00000543e+03 1.18766936e+08 3.66197023e+35 6.06375572e+32 7.69998107e+32
8.24522046e+05 1.00000574e+03 1.18766936e+08 3.66197023e+35 6.06375934e+32 7.69998106e+32
8.24522046e+05 1.00000606e+03 1.18766936e+08 3.66197023e+35 6.06376296e+32 7.69998105e+32
8.24522046e+05 1.00000638e+03 1.18766936e+08 3.66197023e+35 6.06376658e+32 7.69998103e+32
8.24522046e+05 1.00000669e+03 1.18766936e+08 3.66197023e+35 6.06377021e+32 7.69998102e+32
8.24522045e+05 1.00000701e+03 1.18766936e+08 3.66197023e+35 6.06377384e+32 7.69998101e+32
8.24522045e+05 1.00000733e+03 1.18766936e+08 3.66197023e+35 6.06377747e+32 7.69998100e+32
8.24522045e+05 1.00000765e+03 1.18766936e+08 3.66197023e+35 6.06378110e+32 7.69998099e+32
8.24522044e+05 1.00000796e+03 1.18766936e+08 3.66197023e+35 6.06378473e+32 7.69998098e+32
8.24522044e+05 1.00000828e+03 1.18766936e+08 3.66197023e+35 6.06378837e+32 7.69998097e+32
8.24522044e+05 1.00000860e+03 1.18766936e+08 3.66197023e+35 6.06379200e+32 7.69998096e+32
8.24522043e+05 1.00000891e+03 1.18766935e+08 3.66197023e+35 6.06379564e+32 7.69998095e+32
8.24522043e+05 1.00000923e+03 1.18766935e+08 3.66197023e+35 6.06379929e+32 7.69998093e+32
8.24522043e+05 1.00000955e+03 1.18766935e+08 3.66197023e+35 6.06380293e+32 7.69998092e+32
8.24522043e+05 1.00000987e+03 1.18766935e+08 3.66197023e+35 6.06380658e+32 7.69998091e+32
8.24522042e+05 1.00001018e+03 1.18766935e+08 3.66197023e+35 6.06381023e+32 7.69998090e+32
8.24522042e+05 1.00001050e+03 1.18766935e+08 3.66197023e+35 6.06381388e+32 7.69998089e+32
8.24522042e+05 1.00001082e+03 1.18766935e+08 3.66197023e+35 6.06381753e+32 7.69998088e+32
8.24522041e+05 1.00001113e+03 1.18766935e+08 3.66197023e+35 6.06382119e+32 7.69998087e+32
8.24522041e+05 1.00001145e+03 1.18766935e+08 3.66197023e+35 6.06382485e+32 7.69998086e+32
8.24522041e+05 1.00001177e+03 1.18766935e+08 3.66197023e+35 6.06382851e+32 7.69998084e+32
8.24522040e+05 1.00001208e+03 1.18766935e+08 3.66197023e+35 6.06383217e+32 7.69998083e+32
8.24522040e+05 1.00001240e+03 1.18766935e+08 3.66197023e+35 6.06383584e+32 7.69998082e+32
8.24522040e+05 1.00001272e+03 1.18766934e+08 3.66197023e+35 6.06383950e+32 7.69998081e+32
8.24522040e+05 1.00001304e+03 1.18766934e+08 3.66197023e+35 6.06384318e+32 7.69998080e+32
8.24522039e+05 1.00001335e+03 1.18766934e+08 3.66197023e+35 6.06384685e+32 7.69998079e+32
8.24522039e+05 1.00001367e+03 1.18766934e+08 3.66197023e+35 6.06385052e+32 7.69998078e+32
8.24522039e+05 1.00001399e+03 1.18766934e+08 3.66197023e+35 6.06385420e+32 7.69998077e+32
8.24522038e+05 1.00001430e+03 1.18766934e+08 3.66197023e+35 6.06385788e+32 7.69998076e+32
8.24522038e+05 1.00001462e+03 1.18766934e+08 3.66197023e+35 6.06386157e+32 7.69998074e+32
8.24522038e+05 1.00001494e+03 1.18766934e+08 3.66197023e+35 6.06386525e+32 7.69998073e+32
8.24522037e+05 1.00001526e+03 1.18766934e+08 3.66197023e+35 6.06386894e+32 7.69998072e+32
8.24522037e+05 1.00001557e+03 1.18766934e+08 3.66197023e+35 6.06387263e+32 7.69998071e+32
8.24522037e+05 1.00001589e+03 1.18766934e+08 3.66197023e+35 6.06387632e+32 7.69998070e+32
8.24522037e+05 1.00001621e+03 1.18766934e+08 3.66197023e+35 6.06388002e+32 7.69998069e+32
8.24522036e+05 1.00001652e+03 1.18766933e+08 3.66197023e+35 6.06388372e+32 7.69998068e+32
8.24522036e+05 1.00001684e+03 1.18766933e+08 3.66197023e+35 6.06388742e+32 7.69998067e+32
8.24522036e+05 1.00001716e+03 1.18766933e+08 3.66197023e+35 6.06389112e+32 7.69998066e+32
8.24522035e+05 1.00001748e+03 1.18766933e+08 3.66197023e+35 6.06389483e+32 7.69998064e+32
8.24522035e+05 1.00001779e+03 1.18766933e+08 3.66197023e+35 6.06389854e+32 7.69998063e+32
8.24522035e+05 1.00001811e+03 1.18766933e+08 3.66197023e+35 6.06390225e+32 7.69998062e+32
8.24522034e+05 1.00001843e+03 1.18766933e+08 3.66197023e+35 6.06390596e+32 7.69998061e+32
8.24522034e+05 1.00001874e+03 1.18766933e+08 3.66197023e+35 6.06390968e+32 7.69998060e+32
8.24522034e+05 1.00001906e+03 1.18766933e+08 3.66197023e+35 6.06391340e+32 7.69998059e+32
8.24522034e+05 1.00001938e+03 1.18766933e+08 3.66197023e+35 6.06391712e+32 7.69998058e+32
8.24522033e+05 1.00001970e+03 1.18766933e+08 3.66197023e+35 6.06392084e+32 7.69998057e+32
8.24522033e+05 1.00002001e+03 1.18766933e+08 3.66197023e+35 6.06392457e+32 7.69998055e+32
8.24522033e+05 1.00002033e+03 1.18766933e+08 3.66197023e+35 6.06392830e+32 7.69998054e+32
8.24522032e+05 1.00002065e+03 1.18766932e+08 3.66197023e+35 6.06393203e+32 7.69998053e+32
8.24522032e+05 1.00002096e+03 1.18766932e+08 3.66197023e+35 6.06393576e+32 7.69998052e+32
8.24522032e+05 1.00002128e+03 1.18766932e+08 3.66197023e+35 6.06393950e+32 7.69998051e+32
8.24522031e+05 1.00002160e+03 1.18766932e+08 3.66197023e+35 6.06394324e+32 7.69998050e+32
8.24522031e+05 1.00002191e+03 1.18766932e+08 3.66197023e+35 6.06394698e+32 7.69998049e+32
8.24522031e+05 1.00002223e+03 1.18766932e+08 3.66197023e+35 6.06395072e+32 7.69998048e+32
8.24522031e+05 1.00002255e+03 1.18766932e+08 3.66197023e+35 6.06395447e+32 7.69998047e+32
8.24522030e+05 1.00002287e+03 1.18766932e+08 3.66197023e+35 6.06395822e+32 7.69998046e+32
8.24522030e+05 1.00002318e+03 1.18766932e+08 3.66197023e+35 6.06396197e+32 7.69998045e+32
8.24522030e+05 1.00002350e+03 1.18766932e+08 3.66197023e+35 6.06396572e+32 7.69998043e+32
8.24522029e+05 1.00002382e+03 1.18766932e+08 3.66197023e+35 6.06396948e+32 7.69998042e+32
8.24522029e+05 1.00002413e+03 1.18766932e+08 3.66197023e+35 6.06397324e+32 7.69998041e+32
8.24522029e+05 1.00002445e+03 1.18766931e+08 3.66197023e+35 6.06397700e+32 7.69998040e+32
8.24522029e+05 1.00002477e+03 1.18766931e+08 3.66197023e+35 6.06398076e+32 7.69998039e+32
8.24522028e+05 1.00002509e+03 1.18766931e+08 3.66197023e+35 6.06398453e+32 7.69998038e+32
8.24522028e+05 1.00002540e+03 1.18766931e+08 3.66197023e+35 6.06398830e+32 7.69998037e+32
8.24522028e+05 1.00002572e+03 1.18766931e+08 3.66197023e+35 6.06399207e+32 7.69998036e+32
8.24522028e+05 1.00002604e+03 1.18766931e+08 3.66197023e+35 6.06399584e+32 7.69998035e+32
8.24522027e+05 1.00002635e+03 1.18766931e+08 3.66197023e+35 6.06399962e+32 7.69998035e+32
8.24522027e+05 1.00002667e+03 1.18766931e+08 3.66197023e+35 6.06400340e+32 7.69998034e+32
8.24522027e+05 1.00002699e+03 1.18766931e+08 3.66197023e+35 6.06400718e+32 7.69998033e+32
8.24522027e+05 1.00002731e+03 1.18766931e+08 3.66197023e+35 6.06401096e+32 7.69998032e+32
8.24522027e+05 1.00002762e+03 1.18766931e+08 3.66197023e+35 6.06401475e+32 7.69998032e+32
8.24522026e+05 1.00002794e+03 1.18766931e+08 3.66197023e+35 6.06401853e+32 7.69998031e+32
8.24522026e+05 1.00002826e+03 1.18766931e+08 3.66197023e+35 6.06402233e+32 7.69998030e+32
8.24522026e+05 1.00002857e+03 1.18766931e+08 3.66197023e+35 6.06402612e+32 7.69998030e+32
8.24522026e+05 1.00002889e+03 1.18766931e+08 3.66197023e+35 6.06402991e+32 7.69998030e+32
8.24522026e+05 1.00002921e+03 1.18766931e+08 3.66197023e+35 6.06403371e+32 7.69998029e+32
8.24522026e+05 1.00002953e+03 1.18766931e+08 3.66197023e+35 6.06403751e+32 7.69998029e+32
8.24522026e+05 1.00002984e+03 1.18766931e+08 3.66197023e+35 6.06404131e+32 7.69998029e+32
8.24522026e+05 1.00003016e+03 1.18766931e+08 3.66197023e+35 6.06404511e+32 7.69998029e+32
8.24522026e+05 1.00003048e+03 1.18766931e+08 3.66197023e+35 6.06404891e+32 7.69998030e+32
8.24522026e+05 1.00003079e+03 1.18766931e+08 3.66197023e+35 6.06405272e+32 7.69998030e+32
8.24522026e+05 1.00003111e+03 1.18766931e+08 3.66197023e+35 6.06405652e+32 7.69998031e+32
8.24522027e+05 1.00003143e+03 1.18766931e+08 3.66197023e+35 6.06406033e+32 7.69998032e+32
8.24522027e+05 1.00003175e+03 1.18766931e+08 3.66197023e+35 6.06406414e+32 7.69998033e+32
8.24522027e+05 1.00003206e+03 1.18766931e+08 3.66197023e+35 6.06406796e+32 7.69998034e+32
8.24522028e+05 1.00003238e+03 1.18766931e+08 3.66197023e+35 6.06407177e+32 7.69998036e+32
8.24522028e+05 1.00003270e+03 1.18766931e+08 3.66197023e+35 6.06407559e+32 7.69998038e+32
8.24522029e+05 1.00003301e+03 1.18766931e+08 3.66197023e+35 6.06407941e+32 7.69998041e+32
8.24522030e+05 1.00003333e+03 1.18766932e+08 3.66197023e+35 6.06408323e+32 7.69998043e+32
8.24522031e+05 1.00003365e+03 1.18766932e+08 3.66197023e+35 6.06408706e+32 7.69998047e+32
8.24522032e+05 1.00003396e+03 1.18766932e+08 3.66197023e+35 6.06409088e+32 7.69998051e+32
8.24522033e+05 1.00003428e+03 1.18766933e+08 3.66197023e+35 6.06409471e+32 7.69998055e+32
8.24522034e+05 1.00003460e+03 1.18766933e+08 3.66197023e+35 6.06409854e+32 7.69998060e+32
8.24522036e+05 1.00003492e+03 1.18766933e+08 3.66197023e+35 6.06410237e+32 7.69998065e+32
8.24522037e+05 1.00003523e+03 1.18766934e+08 3.66197023e+35 6.06410621e+32 7.69998071e+32
8.24522039e+05 1.00003555e+03 1.18766934e+08 3.66197023e+35 6.06411005e+32 7.69998078e+32
8.24522041e+05 1.00003587e+03 1.18766935e+08 3.66197023e+35 6.06411389e+32 7.69998086e+32
8.24522043e+05 1.00003618e+03 1.18766935e+08 3.66197023e+35 6.06411773e+32 7.69998095e+32
8.24522046e+05 1.00003650e+03 1.18766936e+08 3.66197023e+35 6.06412157e+32 7.69998104e+32
8.24522049e+05 1.00003682e+03 1.18766937e+08 3.66197023e+35 6.06412542e+32 7.69998115e+32
8.24522052e+05 1.00003714e+03 1.18766938e+08 3.66197023e+35 6.06412927e+32 7.69998126e+32
8.24522055e+05 1.00003745e+03 1.18766939e+08 3.66197023e+35 6.06413312e+32 7.69998139e+32
8.24522059e+05 1.00003777e+03 1.18766940e+08 3.66197023e+35 6.06413697e+32 7.69998153e+32
8.24522063e+05 1.00003809e+03 1.18766941e+08 3.66197023e+35 6.06414083e+32 7.69998168e+32
8.24522068e+05 1.00003840e+03 1.18766942e+08 3.66197023e+35 6.06414469e+32 7.69998185e+32
8.24522073e+05 1.00003872e+03 1.18766943e+08 3.66197023e+35 6.06414855e+32 7.69998203e+32
8.24522078e+05 1.00003904e+03 1.18766945e+08 3.66197023e+35 6.06415241e+32 7.69998223e+32
8.24522084e+05 1.00003936e+03 1.18766946e+08 3.66197023e+35 6.06415627e+32 7.69998245e+32
8.24522090e+05 1.00003967e+03 1.18766948e+08 3.66197023e+35 6.06416014e+32 7.69998269e+32
8.24522097e+05 1.00003999e+03 1.18766950e+08 3.66197023e+35 6.06416401e+32 7.69998294e+32
8.24522104e+05 1.00004031e+03 1.18766952e+08 3.66197023e+35 6.06416788e+32 7.69998322e+32
8.24522112e+05 1.00004062e+03 1.18766954e+08 3.66197023e+35 6.06417175e+32 7.69998352e+32
8.24522121e+05 1.00004094e+03 1.18766957e+08 3.66197023e+35 6.06417563e+32 7.69998384e+32
8.24522130e+05 1.00004126e+03 1.18766959e+08 3.66197023e+35 6.06417951e+32 7.69998419e+32
8.24522140e+05 1.00004158e+03 1.18766962e+08 3.66197023e+35 6.06418339e+32 7.69998457e+32
8.24522151e+05 1.00004189e+03 1.18766965e+08 3.66197023e+35 6.06418727e+32 7.69998498e+32
8.24522163e+05 1.00004221e+03 1.18766968e+08 3.66197023e+35 6.06419115e+32 7.69998541e+32
8.24522176e+05 1.00004253e+03 1.18766971e+08 3.66197023e+35 6.06419504e+32 7.69998588e+32
8.24522189e+05 1.00004284e+03 1.18766975e+08 3.66197023e+35 6.06419893e+32 7.69998638e+32
8.24522203e+05 1.00004316e+03 1.18766979e+08 3.66197023e+35 6.06420282e+32 7.69998692e+32
8.24522219e+05 1.00004348e+03 1.18766983e+08 3.66197023e+35 6.06420671e+32 7.69998750e+32
8.24522235e+05 1.00004379e+03 1.18766988e+08 3.66197023e+35 6.06421061e+32 7.69998812e+32
8.24522253e+05 1.00004411e+03 1.18766992e+08 3.66197023e+35 6.06421451e+32 7.69998878e+32
8.24522272e+05 1.00004443e+03 1.18766998e+08 3.66197023e+35 6.06421841e+32 7.69998948e+32
8.24522292e+05 1.00004475e+03 1.18767003e+08 3.66197023e+35 6.06422231e+32 7.69999023e+32
8.24522313e+05 1.00004506e+03 1.18767009e+08 3.66197023e+35 6.06422622e+32 7.69999103e+32
8.24522336e+05 1.00004538e+03 1.18767015e+08 3.66197023e+35 6.06423012e+32 7.69999189e+32
8.24522361e+05 1.00004570e+03 1.18767022e+08 3.66197023e+35 6.06423403e+32 7.69999279e+32
8.24522386e+05 1.00004601e+03 1.18767029e+08 3.66197023e+35 6.06423794e+32 7.69999376e+32
8.24522414e+05 1.00004633e+03 1.18767036e+08 3.66197023e+35 6.06424186e+32 7.69999478e+32
8.24522443e+05 1.00004665e+03 1.18767044e+08 3.66197023e+35 6.06424577e+32 7.69999587e+32
8.24522474e+05 1.00004697e+03 1.18767052e+08 3.66197023e+35 6.06424969e+32 7.69999702e+32
8.24522507e+05 1.00004728e+03 1.18767061e+08 3.66197023e+35 6.06425361e+32 7.69999825e+32
8.24522541e+05 1.00004760e+03 1.18767071e+08 3.66197023e+35 6.06425753e+32 7.69999954e+32
8.24522578e+05 1.00004792e+03 1.18767081e+08 3.66197023e+35 6.06426146e+32 7.70000091e+32
8.24522617e+05 1.00004823e+03 1.18767091e+08 3.66197023e+35 6.06426538e+32 7.70000236e+32
8.24522658e+05 1.00004855e+03 1.18767102e+08 3.66197023e+35 6.06426931e+32 7.70000389e+32
8.24522701e+05 1.00004887e+03 1.18767114e+08 3.66197023e+35 6.06427324e+32 7.70000551e+32
8.24522747e+05 1.00004919e+03 1.18767127e+08 3.66197023e+35 6.06427718e+32 7.70000722e+32
8.24522795e+05 1.00004950e+03 1.18767140e+08 3.66197023e+35 6.06428111e+32 7.70000902e+32
8.24522846e+05 1.00004982e+03 1.18767153e+08 3.66197023e+35 6.06428505e+32 7.70001091e+32
8.24522899e+05 1.00005014e+03 1.18767168e+08 3.66197023e+35 6.06428899e+32 7.70001291e+32
8.24522955e+05 1.00005045e+03 1.18767183e+08 3.66197023e+35 6.06429293e+32 7.70001501e+32
8.24523015e+05 1.00005077e+03 1.18767199e+08 3.66197023e+35 6.06429688e+32 7.70001723e+32
8.24523077e+05 1.00005109e+03 1.18767216e+08 3.66197023e+35 6.06430082e+32 7.70001955e+32
8.24523142e+05 1.00005141e+03 1.18767234e+08 3.66197023e+35 6.06430477e+32 7.70002200e+32
8.24523211e+05 1.00005172e+03 1.18767253e+08 3.66197023e+35 6.06430872e+32 7.70002456e+32
8.24523283e+05 1.00005204e+03 1.18767272e+08 3.66197023e+35 6.06431267e+32 7.70002726e+32
8.24523359e+05 1.00005236e+03 1.18767293e+08 3.66197023e+35 6.06431663e+32 7.70003009e+32
8.24523438e+05 1.00005267e+03 1.18767315e+08 3.66197023e+35 6.06432059e+32 7.70003305e+32
8.24523521e+05 1.00005299e+03 1.18767337e+08 3.66197023e+35 6.06432455e+32 7.70003615e+32
8.24523608e+05 1.00005331e+03 1.18767361e+08 3.66197023e+35 6.06432851e+32 7.70003941e+32
8.24523700e+05 1.00005362e+03 1.18767386e+08 3.66197023e+35 6.06433247e+32 7.70004281e+32
8.24523795e+05 1.00005394e+03 1.18767412e+08 3.66197023e+35 6.06433644e+32 7.70004637e+32
8.24523895e+05 1.00005426e+03 1.18767439e+08 3.66197023e+35 6.06434040e+32 7.70005010e+32
8.24523999e+05 1.00005458e+03 1.18767467e+08 3.66197023e+35 6.06434437e+32 7.70005399e+32
8.24524108e+05 1.00005489e+03 1.18767497e+08 3.66197023e+35 6.06434835e+32 7.70005806e+32
8.24524221e+05 1.00005521e+03 1.18767527e+08 3.66197023e+35 6.06435232e+32 7.70006231e+32
8.24524340e+05 1.00005553e+03 1.18767560e+08 3.66197023e+35 6.06435630e+32 7.70006674e+32
8.24524464e+05 1.00005584e+03 1.18767593e+08 3.66197023e+35 6.06436028e+32 7.70007136e+32
8.24524593e+05 1.00005616e+03 1.18767628e+08 3.66197023e+35 6.06436426e+32 7.70007619e+32
8.24524728e+05 1.00005648e+03 1.18767665e+08 3.66197023e+35 6.06436824e+32 7.70008121e+32
8.24524868e+05 1.00005680e+03 1.18767703e+08 3.66197023e+35 6.06437223e+32 7.70008645e+32
8.24525014e+05 1.00005711e+03 1.18767743e+08 3.66197023e+35 6.06437621e+32 7.70009190e+32
8.24525166e+05 1.00005743e+03 1.18767784e+08 3.66197023e+35 6.06438020e+32 7.70009758e+32
8.24525324e+05 1.00005775e+03 1.18767827e+08 3.66197023e+35 6.06438419e+32 7.70010349e+32
8.24525488e+05 1.00005806e+03 1.18767872e+08 3.66197023e+35 6.06438819e+32 7.70010963e+32
8.24525659e+05 1.00005838e+03 1.18767918e+08 3.66197023e+35 6.06439218e+32 7.70011602e+32
8.24525837e+05 1.00005870e+03 1.18767967e+08 3.66197023e+35 6.06439618e+32 7.70012266e+32
8.24526022e+05 1.00005902e+03 1.18768017e+08 3.66197023e+35 6.06440018e+32 7.70012956e+32
8.24526213e+05 1.00005933e+03 1.18768069e+08 3.66197023e+35 6.06440418e+32 7.70013672e+32
8.24526413e+05 1.00005965e+03 1.18768123e+08 3.66197023e+35 6.06440819e+32 7.70014415e+32
8.24526619e+05 1.00005997e+03 1.18768179e+08 3.66197023e+35 6.06441220e+32 7.70015187e+32
8.24526833e+05 1.00006028e+03 1.18768237e+08 3.66197023e+35 6.06441620e+32 7.70015987e+32
8.24527055e+05 1.00006060e+03 1.18768298e+08 3.66197023e+35 6.06442022e+32 7.70016817e+32
