 5.0000000e+03   1.0244319e+09
 5.0000000e+03   1.0244614e+09
 1.1551362e+06   1.0994335e+09
 1.1551362e+06   1.0994184e+09
 5.0000000e+03   1.0244250e+09
 5.0000000e+03   1.0244549e+09
 1.1551362e+06   1.0994388e+09
 1.1551362e+06   1.0994238e+09
 5.0000000e+03   1.0245264e+09
 1.1551362e+06   1.0993887e+09
 5.0000000e+03   1.0245221e+09
 1.1551362e+06   1.0993926e+09
 1.1802152e+06   2.6853932e+09
 1.1802152e+06   2.6848663e+09
 1.1802152e+06   2.6856444e+09
 1.1802152e+06   2.6851412e+09
 1.1802152e+06   2.6839818e+09
 1.1802152e+06   2.6841877e+09
 5.0000000e+03   1.0244332e+09
 5.0000000e+03   1.0244632e+09
 1.1551362e+06   1.0994349e+09
 1.1551362e+06   1.0994199e+09
 5.0000000e+03   1.0245314e+09
 1.1551362e+06   1.0993878e+09
 1.1802152e+06   2.6855251e+09
 1.1802152e+06   2.6850179e+09
 1.1802152e+06   2.6840214e+09
 5.0000000e+03   1.0246154e+09
 1.1551362e+06   1.0993483e+09
 5.0000000e+03   1.0246134e+09
 1.1551362e+06   1.0993517e+09
 5.0000000e+03   1.0247268e+09
 1.1551362e+06   1.0992981e+09
 5.0000000e+03   1.0247358e+09
 1.1551362e+06   1.0992945e+09
 1.1802152e+06   2.6827796e+09
 1.1802152e+06   2.6830092e+09
 1.1802152e+06   2.6812882e+09
 1.1802152e+06   2.6812092e+09
 5.0000000e+03   1.0246236e+09
 1.1551362e+06   1.0993476e+09
 5.0000000e+03   1.0247588e+09
 1.1551362e+06   1.0992838e+09
 1.1802152e+06   2.6829086e+09
 1.1802152e+06   2.6808741e+09
 1.1981748e+06   1.9632909e+09
 1.1981748e+06   1.9631975e+09
 1.1981748e+06   1.9633406e+09
 1.1981748e+06   1.9632590e+09
 1.1981748e+06   1.9630372e+09
 1.1981748e+06   1.9630756e+09
 1.2079828e+06   2.1864981e+09
 1.2079828e+06   2.1860260e+09
 1.2079828e+06   2.1867262e+09
 1.2079828e+06   2.1862755e+09
 1.2079828e+06   2.1852368e+09
 1.2079828e+06   2.1854191e+09
 1.1981748e+06   1.9633283e+09
 1.1981748e+06   1.9632427e+09
 1.1981748e+06   1.9630419e+09
 1.2079828e+06   2.1866195e+09
 1.2079828e+06   2.1861695e+09
 1.2079828e+06   2.1852666e+09
 1.1981748e+06   1.9628184e+09
 1.1981748e+06   1.9628410e+09
 1.1981748e+06   1.9625845e+09
 1.1981748e+06   1.9625732e+09
 1.2079828e+06   2.1841509e+09
 1.2079828e+06   2.1843681e+09
 1.2079828e+06   2.1826337e+09
 1.2079828e+06   2.1825581e+09
 1.1981748e+06   1.9628022e+09
 1.1981748e+06   1.9625240e+09
 1.2079828e+06   2.1842745e+09
 1.2079828e+06   2.1822179e+09
 5.0000000e+03   1.0244669e+09
 5.0000000e+03   1.0244970e+09
 1.1551362e+06   1.0994200e+09
 1.1551362e+06   1.0994050e+09
 5.0000000e+03   1.0245646e+09
 1.1551362e+06   1.0993737e+09
 1.1802152e+06   2.6851016e+09
 1.1802152e+06   2.6846076e+09
 1.1802152e+06   2.6836527e+09
 5.0000000e+03   1.0245235e+09
 5.0000000e+03   1.0245582e+09
 1.1551362e+06   1.0993940e+09
 1.1551362e+06   1.0993758e+09
 5.0000000e+03   1.0246303e+09
 1.1551362e+06   1.0993423e+09
 1.1802152e+06   2.6843288e+09
 1.1802152e+06   2.6836718e+09
 1.1802152e+06   2.6826378e+09
 5.0000000e+03   1.0246567e+09
 1.1551362e+06   1.0993340e+09
 5.0000000e+03   1.0247981e+09
 1.1551362e+06   1.0992674e+09
 1.1802152e+06   2.6825746e+09
 1.1802152e+06   2.6804473e+09
 5.0000000e+03   1.0247232e+09
 1.1551362e+06   1.0993027e+09
 5.0000000e+03   1.0248654e+09
 1.1551362e+06   1.0992353e+09
 1.1802152e+06   2.6815783e+09
 1.1802152e+06   2.6794062e+09
 1.1981748e+06   1.9632393e+09
 1.1981748e+06   1.9631533e+09
 1.1981748e+06   1.9629569e+09
 1.2079828e+06   2.1862431e+09
 1.2079828e+06   2.1857917e+09
 1.2079828e+06   2.1849524e+09
 1.1981748e+06   1.9630942e+09
 1.1981748e+06   1.9629738e+09
 1.1981748e+06   1.9627962e+09
 1.2079828e+06   2.1855380e+09
 1.2079828e+06   2.1849669e+09
 1.2079828e+06   2.1840107e+09
 1.1981748e+06   1.9627574e+09
 1.1981748e+06   1.9624526e+09
 1.2079828e+06   2.1839422e+09
 1.2079828e+06   2.1817864e+09
 1.1981748e+06   1.9626272e+09
 1.1981748e+06   1.9622871e+09
 1.2079828e+06   2.1829278e+09
 1.2079828e+06   2.1807413e+09
 5.0000000e+03   1.0248486e+09
 1.1551362e+06   1.0992440e+09
 5.0000000e+03   1.0248673e+09
 1.1551362e+06   1.0992338e+09
 5.0000000e+03   1.0249773e+09
 1.1551362e+06   1.0991858e+09
 5.0000000e+03   1.0249970e+09
 1.1551362e+06   1.0991754e+09
 1.1802152e+06   2.6797168e+09
 1.1802152e+06   2.6793230e+09
 1.1802152e+06   2.6779706e+09
 1.1802152e+06   2.6775823e+09
 5.0000000e+03   1.0249034e+09
 1.1551362e+06   1.0992160e+09
 5.0000000e+03   1.0250343e+09
 1.1551362e+06   1.0991580e+09
 1.1802152e+06   2.6787064e+09
 1.1802152e+06   2.6770359e+09
 5.0000000e+03   1.0251119e+09
 1.1551362e+06   1.0991250e+09
 5.0000000e+03   1.0251320e+09
 1.1551362e+06   1.0991129e+09
 5.0000000e+03   1.0251993e+09
 1.1551362e+06   1.0990766e+09
 5.0000000e+03   1.0252166e+09
 1.1551362e+06   1.0990655e+09
 1.1802152e+06   2.6761463e+09
 1.1802152e+06   2.6756321e+09
 1.1802152e+06   2.6742815e+09
 1.1802152e+06   2.6737791e+09
 5.0000000e+03   1.0251688e+09
 1.1551362e+06   1.0990953e+09
 5.0000000e+03   1.0252491e+09
 1.1551362e+06   1.0990500e+09
 1.1802152e+06   2.6750632e+09
 1.1802152e+06   2.6732751e+09
 1.1981748e+06   1.9623355e+09
 1.1981748e+06   1.9623014e+09
 1.1981748e+06   1.9620596e+09
 1.1981748e+06   1.9620040e+09
 1.2079828e+06   2.1810551e+09
 1.2079828e+06   2.1806637e+09
 1.2079828e+06   2.1793001e+09
 1.2079828e+06   2.1789132e+09
 1.1981748e+06   1.9622225e+09
 1.1981748e+06   1.9619070e+09
 1.2079828e+06   2.1800494e+09
 1.2079828e+06   2.1783664e+09
 1.1981748e+06   1.9617617e+09
 1.1981748e+06   1.9616628e+09
 1.1981748e+06   1.9614560e+09
 1.1981748e+06   1.9613657e+09
 1.2079828e+06   2.1774731e+09
 1.2079828e+06   2.1769437e+09
 1.2079828e+06   2.1755476e+09
 1.2079828e+06   2.1750191e+09
 1.1981748e+06   1.9615454e+09
 1.1981748e+06   1.9612626e+09
 1.2079828e+06   2.1763449e+09
 1.2079828e+06   2.1745025e+09
 5.0000000e+03   1.0249498e+09
 1.1551362e+06   1.0991955e+09
 5.0000000e+03   1.0250800e+09
 1.1551362e+06   1.0991382e+09
 1.1802152e+06   2.6781220e+09
 1.1802152e+06   2.6764809e+09
 5.0000000e+03   1.0250167e+09
 1.1551362e+06   1.0991632e+09
 5.0000000e+03   1.0251418e+09
 1.1551362e+06   1.0991094e+09
 1.1802152e+06   2.6770545e+09
 1.1802152e+06   2.6755645e+09
 5.0000000e+03   1.0252117e+09
 1.1551362e+06   1.0990761e+09
 5.0000000e+03   1.0252878e+09
 1.1551362e+06   1.0990314e+09
 1.1802152e+06   2.6744804e+09
 1.1802152e+06   2.6726515e+09
 5.0000000e+03   1.0252649e+09
 1.1551362e+06   1.0990523e+09
 5.0000000e+03   1.0253316e+09
 1.1551362e+06   1.0990121e+09
 1.1802152e+06   2.6737740e+09
 1.1802152e+06   2.6720692e+09
 1.1981748e+06   1.9620991e+09
 1.1981748e+06   1.9618011e+09
 1.2079828e+06   2.1794539e+09
 1.2079828e+06   2.1778095e+09
 1.1981748e+06   1.9619156e+09
 1.1981748e+06   1.9616697e+09
 1.2079828e+06   2.1783821e+09
 1.2079828e+06   2.1768733e+09
 1.1981748e+06   1.9614569e+09
 1.1981748e+06   1.9611827e+09
 1.2079828e+06   2.1757465e+09
 1.2079828e+06   2.1738630e+09
 1.1981748e+06   1.9613691e+09
 1.1981748e+06   1.9611083e+09
 1.2079828e+06   2.1750218e+09
 1.2079828e+06   2.1732734e+09
 1.2214159e+06   1.1963569e+09
 1.2214159e+06   1.1955044e+09
 1.2214159e+06   1.1967779e+09
 1.2214159e+06   1.1959718e+09
 1.2214159e+06   1.1940741e+09
 1.2214159e+06   1.1944060e+09
 1.2354756e+06   1.0907302e+09
 1.2354756e+06   1.0908488e+09
 1.2354756e+06   1.0906726e+09
 1.2354756e+06   1.0907833e+09
 1.2354756e+06   1.0910514e+09
 1.2354756e+06   1.0910064e+09
 1.2214159e+06   1.1965959e+09
 1.2214159e+06   1.1957923e+09
 1.2214159e+06   1.1941248e+09
 1.2354756e+06   1.0906988e+09
 1.2354756e+06   1.0908085e+09
 1.2354756e+06   1.0910490e+09
 1.2214159e+06   1.1920840e+09
 1.2214159e+06   1.1924799e+09
 1.2214159e+06   1.1891324e+09
 1.2214159e+06   1.1889914e+09
 1.2354756e+06   1.0913348e+09
 1.2354756e+06   1.0912787e+09
 1.2354756e+06   1.0918001e+09
 1.2354756e+06   1.0918207e+09
 1.2214159e+06   1.1922910e+09
 1.2214159e+06   1.1883328e+09
 1.2354756e+06   1.0913097e+09
 1.2354756e+06   1.0919221e+09
 1.2450312e+06   1.1886740e+09
 1.2450312e+06   1.1894405e+09
 1.2450312e+06   1.1882702e+09
 1.2450312e+06   1.1889971e+09
 1.2450312e+06   1.1908073e+09
 1.2450312e+06   1.1904568e+09
 1.2511000e+06   1.2168222e+09
 1.2511000e+06   1.2176795e+09
 1.2511000e+06   1.2163584e+09
 1.2511000e+06   1.2171754e+09
 1.2511000e+06   1.2191959e+09
 1.2511000e+06   1.2187990e+09
 1.2450312e+06   1.1884174e+09
 1.2450312e+06   1.1891418e+09
 1.2450312e+06   1.1906937e+09
 1.2511000e+06   1.2165155e+09
 1.2511000e+06   1.2173265e+09
 1.2511000e+06   1.2190568e+09
 1.2450312e+06   1.1927196e+09
 1.2450312e+06   1.1923356e+09
 1.2450312e+06   1.1951017e+09
 1.2450312e+06   1.1952227e+09
 1.2511000e+06   1.2213262e+09
 1.2511000e+06   1.2208989e+09
 1.2511000e+06   1.2239453e+09
 1.2511000e+06   1.2240774e+09
 1.2450312e+06   1.1924759e+09
 1.2450312e+06   1.1957512e+09
 1.2511000e+06   1.2210517e+09
 1.2511000e+06   1.2246549e+09
 1.2214159e+06   1.1959085e+09
 1.2214159e+06   1.1950845e+09
 1.2214159e+06   1.1935557e+09
 1.2354756e+06   1.0907950e+09
 1.2354756e+06   1.0909139e+09
 1.2354756e+06   1.0911279e+09
 1.2214159e+06   1.1946112e+09
