6.771596e+06 4.192035e-06 1.023072e+10 8.628907e+46 3.503037e+36
6.751319e+06 4.509132e-06 1.015337e+10 7.843916e+46 3.461267e+36
6.732088e+06 4.826230e-06 1.008033e+10 7.174702e+46 3.421998e+36
6.713830e+06 5.143328e-06 1.001128e+10 6.598628e+46 3.385025e+36
6.696489e+06 5.460426e-06 9.945972e+09 6.098425e+46 3.350189e+36
6.679983e+06 5.777524e-06 9.884042e+09 5.660726e+46 3.317278e+36
6.664225e+06 6.094622e-06 9.825141e+09 5.275053e+46 3.286088e+36
6.649155e+06 6.411720e-06 9.769011e+09 4.933132e+46 3.256466e+36
6.634719e+06 6.728818e-06 9.715421e+09 4.628202e+46 3.228277e+36
6.620867e+06 7.045916e-06 9.664167e+09 4.354839e+46 3.201400e+36
6.607555e+06 7.363014e-06 9.615066e+09 4.108605e+46 3.175730e+36
6.594744e+06 7.680112e-06 9.567957e+09 3.885833e+46 3.151174e+36
6.582399e+06 7.997210e-06 9.522695e+09 3.683471e+46 3.127645e+36
6.570490e+06 8.314307e-06 9.479150e+09 3.498963e+46 3.105071e+36
6.558986e+06 8.631405e-06 9.437205e+09 3.330124e+46 3.083383e+36
6.547863e+06 8.948503e-06 9.396754e+09 3.175142e+46 3.062520e+36
6.537097e+06 9.265601e-06 9.357702e+09 3.032462e+46 3.042428e+36
6.526667e+06 9.582699e-06 9.319960e+09 2.900739e+46 3.023057e+36
6.516552e+06 9.899797e-06 9.283450e+09 2.778813e+46 3.004361e+36
6.506736e+06 1.021689e-05 9.248098e+09 2.665677e+46 2.986299e+36
6.497201e+06 1.053399e-05 9.213839e+09 2.560454e+46 2.968833e+36
6.487932e+06 1.085109e-05 9.180610e+09 2.462379e+46 2.951928e+36
6.478916e+06 1.116819e-05 9.148357e+09 2.370778e+46 2.935554e+36
6.470140e+06 1.148529e-05 9.117026e+09 2.285057e+46 2.919680e+36
6.461599e+06 1.180238e-05 9.086597e+09 2.204690e+46 2.904293e+36
