 1.0533993e-05  9.1525829e+09   6.4799241e+06
 1.0851091e-05  9.1203376e+09   6.4708946e+06
 1.1168189e-05  9.0890477e+09   6.4621141e+06
 1.1485287e-05  9.0586800e+09   6.4535750e+06
 1.1802385e-05  9.0292151e+09   6.4452731e+06
 1.2119482e-05  9.0005978e+09   6.4371944e+06
 1.2436580e-05  8.9727854e+09   6.4293280e+06
 1.2753678e-05  8.9457354e+09   6.4216630e+06
 1.3070776e-05  8.9194094e+09   6.4141898e+06
 1.3387874e-05  8.8937717e+09   6.4068991e+06
 1.3704972e-05  8.8687892e+09   6.3997824e+06
 1.4022070e-05  8.8444308e+09   6.3928319e+06
 1.4339168e-05  8.8206678e+09   6.3860401e+06
 1.4656266e-05  8.7974734e+09   6.3794001e+06
 1.4973364e-05  8.7748224e+09   6.3729055e+06
 1.5290462e-05  8.7526912e+09   6.3665501e+06
 1.5607560e-05  8.7310579e+09   6.3603283e+06
 1.5924658e-05  8.7099017e+09   6.3542346e+06
 1.6241755e-05  8.6892031e+09   6.3482642e+06
 1.6558853e-05  8.6689439e+09   6.3424121e+06
 1.6875951e-05  8.6491068e+09   6.3366739e+06
 1.7193049e-05  8.6296756e+09   6.3310454e+06
 1.7510147e-05  8.6106347e+09   6.3255225e+06
 1.7827245e-05  8.5919698e+09   6.3201015e+06
 1.8144343e-05  8.5736671e+09   6.3147788e+06
 1.8461441e-05  8.5557136e+09   6.3095510e+06
 1.8778539e-05  8.5380969e+09   6.3044147e+06
 1.9095637e-05  8.5208054e+09   6.2993671e+06
 1.9412735e-05  8.5038279e+09   6.2944050e+06
 1.9729833e-05  8.4871538e+09   6.2895259e+06
 2.0046930e-05  8.4707731e+09   6.2847269e+06
 2.0364028e-05  8.4546763e+09   6.2800056e+06
 2.0681126e-05  8.4388541e+09   6.2753596e+06
 2.0998224e-05  8.4232980e+09   6.2707865e+06
 2.1315322e-05  8.4079996e+09   6.2662843e+06
 2.1632420e-05  8.3929511e+09   6.2618507e+06
 2.1949518e-05  8.3781448e+09   6.2574838e+06
 2.2266616e-05  8.3635735e+09   6.2531816e+06
 2.2583714e-05  8.3492303e+09   6.2489424e+06
 2.2900812e-05  8.3351086e+09   6.2447643e+06
 2.3217910e-05  8.3212020e+09   6.2406457e+06
 2.3535008e-05  8.3075045e+09   6.2365849e+06
 2.3852106e-05  8.2940102e+09   6.2325804e+06
 2.4169203e-05  8.2807135e+09   6.2286307e+06
 2.4486301e-05  8.2676215e+09   6.2247381e+06
 2.4803399e-05  8.2547277e+09   6.2209007e+06
 2.5120497e-05  8.2420240e+09   6.2171164e+06
 2.5437595e-05  8.2295056e+09   6.2133838e+06
 2.5754693e-05  8.2171679e+09   6.2097017e+06
 2.6071791e-05  8.2050063e+09   6.2060689e+06
 2.6388889e-05  8.1930160e+09   6.2024841e+06
 2.6705987e-05  8.1811926e+09   6.1989461e+06
 2.7023085e-05  8.1695316e+09   6.1954536e+06
 2.7340183e-05  8.1580288e+09   6.1920056e+06
 2.7657281e-05  8.1466804e+09   6.1886009e+06
 2.7974378e-05  8.1354824e+09   6.1852386e+06
 2.8291476e-05  8.1244313e+09   6.1819176e+06
 2.8608574e-05  8.1135233e+09   6.1786370e+06
 2.8925672e-05  8.1027551e+09   6.1753958e+06
 2.9242770e-05  8.0921232e+09   6.1721930e+06
 2.9559868e-05  8.0816246e+09   6.1690279e+06
 2.9876966e-05  8.0712560e+09   6.1658996e+06
 3.0194064e-05  8.0610146e+09   6.1628073e+06
 3.0511162e-05  8.0508973e+09   6.1597501e+06
 3.0828260e-05  8.0409014e+09   6.1567273e+06
 3.1145358e-05  8.0310243e+09   6.1537381e+06
 3.1462456e-05  8.0212631e+09   6.1507819e+06
 3.1779554e-05  8.0116155e+09   6.1478579e+06
 3.2096651e-05  8.0020790e+09   6.1449655e+06
 3.2413749e-05  7.9926511e+09   6.1421040e+06
 3.2730847e-05  7.9833296e+09   6.1392728e+06
 3.3047945e-05  7.9741123e+09   6.1364713e+06
 3.3365043e-05  7.9649969e+09   6.1336988e+06
 3.3682141e-05  7.9559814e+09   6.1309548e+06
 3.3999239e-05  7.9470637e+09   6.1282388e+06
 3.4316337e-05  7.9382420e+09   6.1255501e+06
 3.4633435e-05  7.9295141e+09   6.1228883e+06
 3.4950533e-05  7.9208783e+09   6.1202528e+06
 3.5267631e-05  7.9123328e+09   6.1176431e+06
 3.5584729e-05  7.9038759e+09   6.1150588e+06
 3.5901826e-05  7.8955057e+09   6.1124994e+06
 3.6218924e-05  7.8872207e+09   6.1099644e+06
 3.6536022e-05  7.8790192e+09   6.1074534e+06
 3.6853120e-05  7.8708997e+09   6.1049659e+06
 3.7170218e-05  7.8628606e+09   6.1025015e+06
 3.7487316e-05  7.8549005e+09   6.1000599e+06
 3.7804414e-05  7.8470179e+09   6.0976405e+06
 3.8121512e-05  7.8392114e+09   6.0952430e+06
 3.8438610e-05  7.8314796e+09   6.0928671e+06
 3.8755708e-05  7.8238212e+09   6.0905123e+06
 3.9072806e-05  7.8162350e+09   6.0881784e+06
 3.9389904e-05  7.8087196e+09   6.0858648e+06
 3.9707002e-05  7.8012738e+09   6.0835714e+06
 4.0024099e-05  7.7938964e+09   6.0812977e+06
 4.0341197e-05  7.7865863e+09   6.0790435e+06
 4.0658295e-05  7.7793422e+09   6.0768084e+06
 4.0975393e-05  7.7721632e+09   6.0745921e+06
 4.1292491e-05  7.7650480e+09   6.0723943e+06
 4.1609589e-05  7.7579957e+09   6.0702147e+06
 4.1926687e-05  7.7510052e+09   6.0680531e+06
 4.2243785e-05  7.7440755e+09   6.0659090e+06
 4.2560883e-05  7.7372056e+09   6.0637824e+06
 4.2877981e-05  7.7303946e+09   6.0616728e+06
 4.3195079e-05  7.7236415e+09   6.0595800e+06
 4.3512177e-05  7.7169453e+09   6.0575039e+06
 4.3829274e-05  7.7103053e+09   6.0554440e+06
 4.4146372e-05  7.7037205e+09   6.0534002e+06
 4.4463470e-05  7.6971901e+09   6.0513722e+06
 4.4780568e-05  7.6907132e+09   6.0493599e+06
 4.5097666e-05  7.6842890e+09   6.0473629e+06
 4.5414764e-05  7.6779167e+09   6.0453810e+06
 4.5731862e-05  7.6715956e+09   6.0434141e+06
 4.6048960e-05  7.6653248e+09   6.0414619e+06
 4.6366058e-05  7.6591037e+09   6.0395241e+06
 4.6683156e-05  7.6529314e+09   6.0376007e+06
 4.7000254e-05  7.6468074e+09   6.0356913e+06
 4.7317352e-05  7.6407308e+09   6.0337958e+06
 4.7634450e-05  7.6347010e+09   6.0319140e+06
 4.7951547e-05  7.6287173e+09   6.0300458e+06
 4.8268645e-05  7.6227791e+09   6.0281908e+06
 4.8585743e-05  7.6168857e+09   6.0263490e+06
 4.8902841e-05  7.6110365e+09   6.0245201e+06
 4.9219939e-05  7.6052308e+09   6.0227040e+06
 4.9537037e-05  7.5994682e+09   6.0209006e+06
 4.9854135e-05  7.5937479e+09   6.0191095e+06
 5.0171233e-05  7.5880694e+09   6.0173308e+06
 5.0488331e-05  7.5824321e+09   6.0155642e+06
 5.0805429e-05  7.5768355e+09   6.0138095e+06
 5.1122527e-05  7.5712790e+09   6.0120666e+06
 5.1439625e-05  7.5657622e+09   6.0103354e+06
 5.1756722e-05  7.5602843e+09   6.0086157e+06
 5.2073820e-05  7.5548451e+09   6.0069073e+06
 5.2390918e-05  7.5494461e+09   6.0052109e+06
 5.2708016e-05  7.5440870e+09   6.0035263e+06
 5.3025114e-05  7.5387671e+09   6.0018532e+06
 5.3342212e-05  7.5334859e+09   6.0001917e+06
 5.3659310e-05  7.5282423e+09   5.9985413e+06
 5.3976408e-05  7.5230359e+09   5.9969018e+06
 5.4293506e-05  7.5178662e+09   5.9952733e+06
 5.4610604e-05  7.5127328e+09   5.9936555e+06
 5.4927702e-05  7.5076352e+09   5.9920484e+06
 5.5244800e-05  7.5025731e+09   5.9904518e+06
 5.5561898e-05  7.4975460e+09   5.9888656e+06
 5.7464485e-05  7.4680943e+09   5.9795596e+06
 5.9367073e-05  7.4397952e+09   5.9705970e+06
 6.1269660e-05  7.4125673e+09   5.9619541e+06
 6.3172248e-05  7.3863369e+09   5.9536096e+06
 6.5391933e-05  7.3569075e+09   5.9442261e+06
 6.7294521e-05  7.3326192e+09   5.9364648e+06
 6.9514206e-05  7.3053004e+09   5.9277164e+06
 7.1733891e-05  7.2790044e+09   5.9192768e+06
 7.3953577e-05  7.2536616e+09   5.9111257e+06
 7.6490360e-05  7.2257855e+09   5.9021399e+06
 7.9027144e-05  7.1989884e+09   5.8934821e+06
 8.1563927e-05  7.1731947e+09   5.8851301e+06
 8.4100710e-05  7.1483363e+09   5.8770637e+06
 8.6954592e-05  7.1214122e+09   5.8683079e+06
 8.9491375e-05  7.0983443e+09   5.8607901e+06
 9.2662354e-05  7.0705746e+09   5.8517204e+06
 9.5516235e-05  7.0465262e+09   5.8438487e+06
 9.8687215e-05  7.0207821e+09   5.8354039e+06
 1.0344368e-04  6.9835046e+09   5.8231425e+06
 1.0661466e-04  6.9596498e+09   5.8152754e+06
 1.0978564e-04  6.9366457e+09   5.8076734e+06
 1.1295662e-04  6.9144358e+09   5.8003193e+06
 1.1612760e-04  6.8929695e+09   5.7931979e+06
 1.1929858e-04  6.8722009e+09   5.7862951e+06
 1.2564054e-04  6.8326787e+09   5.7731244e+06
 1.2881152e-04  6.8138478e+09   5.7668328e+06
 1.3198250e-04  6.7955900e+09   5.7607227e+06
 1.3832445e-04  6.7606682e+09   5.7490080e+06
 1.4149543e-04  6.7439479e+09   5.7433861e+06
 1.4466641e-04  6.7276870e+09   5.7379107e+06
 1.5100837e-04  6.6964532e+09   5.7273709e+06
 1.5417935e-04  6.6814388e+09   5.7222937e+06
 1.6052131e-04  6.6525219e+09   5.7124959e+06
 1.6686327e-04  6.6249778e+09   5.7031393e+06
 1.7003425e-04  6.6116833e+09   5.6986148e+06
 1.7637620e-04  6.5859831e+09   5.6898526e+06
 1.8271816e-04  6.5613886e+09   5.6814480e+06
 1.8906012e-04  6.5378139e+09   5.6733740e+06
 1.9223110e-04  6.5263849e+09   5.6694534e+06
 1.9857306e-04  6.5041996e+09   5.6618310e+06
 2.0491502e-04  6.4828583e+09   5.6544838e+06
 2.1125698e-04  6.4623030e+09   5.6473934e+06
 2.2076991e-04  6.4328309e+09   5.6372033e+06
 2.2711187e-04  6.4140225e+09   5.6306854e+06
 2.3345383e-04  6.3958374e+09   5.6243726e+06
 2.4296677e-04  6.3696476e+09   5.6152618e+06
 2.4930873e-04  6.3528642e+09   5.6094114e+06
 2.5565068e-04  6.3365865e+09   5.6037283e+06
 2.6516362e-04  6.3130585e+09   5.5954982e+06
 2.7467656e-04  6.2905225e+09   5.5875969e+06
 2.8418950e-04  6.2689060e+09   5.5800018e+06
 2.9053146e-04  6.2549848e+09   5.5751020e+06
 3.0004439e-04  6.2347948e+09   5.5679841e+06
 3.0955733e-04  6.2153826e+09   5.5611273e+06
 3.2224125e-04  6.1906173e+09   5.5523609e+06
 3.3175419e-04  6.1728195e+09   5.5460477e+06
 3.4126712e-04  6.1556392e+09   5.5399430e+06
 3.5395104e-04  6.1336263e+09   5.5321062e+06
 3.6346398e-04  6.1177422e+09   5.5264407e+06
 3.7614789e-04  6.0973381e+09   5.5191500e+06
 3.8883181e-04  6.0777585e+09   5.5121399e+06
 4.0151573e-04  6.0589435e+09   5.5053907e+06
 4.1419964e-04  6.0408394e+09   5.4988846e+06
 4.2688356e-04  6.0233979e+09   5.4926054e+06
 4.3956748e-04  6.0065754e+09   5.4865387e+06
 4.5542237e-04  5.9863577e+09   5.4792339e+06
 4.6810629e-04  5.9707886e+09   5.4735985e+06
 4.8396119e-04  5.9520308e+09   5.4667971e+06
 4.9981608e-04  5.9340024e+09   5.4602479e+06
 5.1567098e-04  5.9166524e+09   5.4539338e+06
 5.3152588e-04  5.8999350e+09   5.4478394e+06
 5.5055175e-04  5.8806509e+09   5.4407962e+06
 5.6640665e-04  5.8651846e+09   5.4351373e+06
 5.8543252e-04  5.8472992e+09   5.4285820e+06
 6.0445840e-04  5.8301000e+09   5.4222668e+06
 6.2348427e-04  5.8135398e+09   5.4161756e+06
 6.4568113e-04  5.7949704e+09   5.4093328e+06
 6.6470700e-04  5.7796537e+09   5.4036787e+06
 6.8690386e-04  5.7624356e+09   5.3973118e+06
 7.0910071e-04  5.7458720e+09   5.3911761e+06
 7.3129756e-04  5.7299182e+09   5.3852561e+06
 7.5666540e-04  5.7123831e+09   5.3787379e+06
 7.7886225e-04  5.6976156e+09   5.3732390e+06
 8.0423009e-04  5.6813511e+09   5.3671727e+06
 8.2959792e-04  5.6656959e+09   5.3613238e+06
 8.5813673e-04  5.6487605e+09   5.3549856e+06
 8.8667555e-04  5.6324904e+09   5.3488855e+06
 9.1521436e-04  5.6168377e+09   5.3430068e+06
 9.4375317e-04  5.6017598e+09   5.3373346e+06
 9.7229198e-04  5.5872177e+09   5.3318553e+06
 1.0325406e-03  5.5577484e+09   5.3207249e+06
 1.0642504e-03  5.5429184e+09   5.3151102e+06
 1.0959602e-03  5.5286342e+09   5.3096936e+06
 1.1276700e-03  5.5148549e+09   5.3044604e+06
 1.1593798e-03  5.5015458e+09   5.2993982e+06
 1.1910895e-03  5.4886759e+09   5.2944961e+06
 1.2227993e-03  5.4762175e+09   5.2897440e+06
 1.2545091e-03  5.4641453e+09   5.2851331e+06
 1.3179287e-03  5.4410703e+09   5.2763024e+06
 1.3496385e-03  5.4300275e+09   5.2720684e+06
 1.3813483e-03  5.4192905e+09   5.2679466e+06
 1.4447679e-03  5.3986702e+09   5.2600169e+06
 1.4764777e-03  5.3887580e+09   5.2561986e+06
 1.5398973e-03  5.3696653e+09   5.2488318e+06
 1.5716071e-03  5.3604616e+09   5.2452749e+06
 1.6350266e-03  5.3426874e+09   5.2383955e+06
 1.6984462e-03  5.3256957e+09   5.2318059e+06
 1.7301560e-03  5.3174723e+09   5.2286123e+06
 1.7935756e-03  5.3015328e+09   5.2224134e+06
 1.8569952e-03  5.2862245e+09   5.2164494e+06
 1.9204148e-03  5.2714985e+09   5.2107023e+06
 1.9838343e-03  5.2573111e+09   5.2051564e+06
 2.0472539e-03  5.2436233e+09   5.1997970e+06
 2.1106735e-03  5.2303997e+09   5.1946114e+06
 2.1740931e-03  5.2176085e+09   5.1895879e+06
 2.2375127e-03  5.2052190e+09   5.1847150e+06
 2.3009323e-03  5.1931978e+09   5.1799802e+06
 2.3960616e-03  5.1758020e+09   5.1731168e+06
 2.4594812e-03  5.1645970e+09   5.1686885e+06
 2.5546106e-03  5.1483302e+09   5.1622495e+06
 2.6180302e-03  5.1378213e+09   5.1580831e+06
 2.7131596e-03  5.1225229e+09   5.1520086e+06
 2.8082889e-03  5.1077415e+09   5.1461290e+06
 2.8717085e-03  5.0981539e+09   5.1423098e+06
 2.9668379e-03  5.0841444e+09   5.1367214e+06
 3.0619673e-03  5.0705511e+09   5.1312900e+06
 3.1570967e-03  5.0573430e+09   5.1260041e+06
 3.2839358e-03  5.0402835e+09   5.1191646e+06
 3.3790652e-03  5.0278701e+09   5.1141789e+06
 3.4741946e-03  5.0157584e+09   5.1093073e+06
 3.6010337e-03  5.0000442e+09   5.1029760e+06
 3.7278729e-03  4.9847872e+09   5.0968174e+06
 3.8230023e-03  4.9736211e+09   5.0923029e+06
 3.9498415e-03  4.9590736e+09   5.0864121e+06
 4.0766806e-03  4.9448865e+09   5.0806571e+06
 4.2035198e-03  4.9310309e+09   5.0750270e+06
 4.3620687e-03  4.9141385e+09   5.0681499e+06
 4.4889079e-03  4.9009380e+09   5.0627659e+06
 4.6474569e-03  4.8847950e+09   5.0561697e+06
 4.7742960e-03  4.8721440e+09   5.0509912e+06
 4.9328450e-03  4.8566317e+09   5.0446304e+06
 5.0913940e-03  4.8414270e+09   5.0383838e+06
 5.2499429e-03  4.8265031e+09   5.0322410e+06
 5.4402017e-03  4.8089317e+09   5.0249937e+06
 5.5987506e-03  4.7945452e+09   5.0190481e+06
 5.7890094e-03  4.7775607e+09   5.0120148e+06
 5.9792681e-03  4.7608537e+09   5.0050817e+06
 6.1695269e-03  4.7443902e+09   4.9982353e+06
 6.3597856e-03  4.7281069e+09   4.9914496e+06
 6.5817542e-03  4.7092932e+09   4.9835919e+06
 6.7720129e-03  4.6933015e+09   4.9768978e+06
 6.9939815e-03  4.6747792e+09   4.9691272e+06
 7.2159500e-03  4.6563826e+09   4.9613908e+06
 7.4696284e-03  4.6354907e+09   4.9525827e+06
 7.6915969e-03  4.6173112e+09   4.9448985e+06
 7.9452752e-03  4.5966354e+09   4.9361370e+06
 8.1989536e-03  4.5760548e+09   4.9273920e+06
 8.4843417e-03  4.5530038e+09   4.9175691e+06
 8.7380200e-03  4.5325983e+09   4.9088484e+06
 9.0234082e-03  4.5097324e+09   4.8990480e+06
 9.3087963e-03  4.4869606e+09   4.8892579e+06
 9.6258942e-03  4.4617692e+09   4.8783926e+06
 9.9429921e-03  4.4366966e+09   4.8675415e+06
 1.0323510e-02  4.4059207e+09   4.8541714e+06
 1.0640608e-02  4.3804571e+09   4.8430663e+06
 1.0957705e-02  4.3552346e+09   4.8320278e+06
 1.1274803e-02  4.3302294e+09   4.8210462e+06
 1.1908999e-02  4.2806738e+09   4.7991689e+06
 1.2226097e-02  4.2559509e+09   4.7881971e+06
 1.2543195e-02  4.2312616e+09   4.7772018e+06
 1.2860293e-02  4.2066238e+09   4.7661906e+06
 1.3494489e-02  4.1575768e+09   4.7441537e+06
 1.3811587e-02  4.1332013e+09   4.7331432e+06
 1.4128685e-02  4.1089439e+09   4.7221470e+06
 1.4762881e-02  4.0608319e+09   4.7002205e+06
 1.5079978e-02  4.0369978e+09   4.6893002e+06
 1.5714174e-02  3.9898152e+09   4.6675664e+06
 1.6031272e-02  3.9664798e+09   4.6567610e+06
 1.6665468e-02  3.9203353e+09   4.6352814e+06
 1.7299664e-02  3.8746876e+09   4.6138821e+06
 1.7616762e-02  3.8520508e+09   4.6032135e+06
 1.8250958e-02  3.8072132e+09   4.5819694e+06
 1.8885153e-02  3.7630179e+09   4.5608809e+06
 1.9519349e-02  3.7195175e+09   4.5399773e+06
 2.0153545e-02  3.6767480e+09   4.5192801e+06
 2.0787741e-02  3.6347332e+09   4.4988059e+06
 2.1421937e-02  3.5934876e+09   4.4785668e+06
 2.2056133e-02  3.5529860e+09   4.4585556e+06
 2.2690329e-02  3.5131782e+09   4.4387522e+06
 2.3641622e-02  3.4548190e+09   4.4094731e+06
 2.4275818e-02  3.4168309e+09   4.3902532e+06
 2.5227112e-02  3.3612311e+09   4.3618882e+06
 2.5861308e-02  3.3250814e+09   4.3432935e+06
 2.6812601e-02  3.2722153e+09   4.3158785e+06
 2.7446797e-02  3.2378554e+09   4.2979165e+06
 2.8398091e-02  3.1875981e+09   4.2714349e+06
 2.9349385e-02  3.1388574e+09   4.2455102e+06
 3.0300679e-02  3.0915969e+09   4.2201392e+06
 3.1251972e-02  3.0457747e+09   4.1953152e+06
 3.2203266e-02  3.0013465e+09   4.1710273e+06
 3.3471658e-02  2.9441991e+09   4.1394641e+06
 3.4422952e-02  2.9028490e+09   4.1163942e+06
 3.5691343e-02  2.8496458e+09   4.0864169e+06
 3.6642637e-02  2.8111330e+09   4.0645050e+06
 3.7911029e-02  2.7615522e+09   4.0360270e+06
 3.9179420e-02  2.7139027e+09   4.0083653e+06
 4.0447812e-02  2.6680967e+09   3.9814954e+06
 4.1716204e-02  2.6240489e+09   3.9553925e+06
 4.2984595e-02  2.5816704e+09   3.9300274e+06
 4.4252987e-02  2.5408764e+09   3.9052779e+06
 4.5838477e-02  2.4920107e+09   3.8746546e+06
 4.7106868e-02  2.4545272e+09   3.8509215e+06
 4.8692358e-02  2.4095777e+09   3.8221753e+06
 5.0277848e-02  2.3666235e+09   3.7944055e+06
 5.1863337e-02  2.3255411e+09   3.7675642e+06
 5.3765925e-02  2.2785540e+09   3.7365169e+06
 5.5351414e-02  2.2412051e+09   3.7115656e+06
 5.7254002e-02  2.1984288e+09   3.6826828e+06
 5.9156589e-02  2.1577400e+09   3.6548977e+06
 6.1059177e-02  2.1189976e+09   3.6279717e+06
 6.2961764e-02  2.0820793e+09   3.6018627e+06
 6.4864352e-02  2.0468616e+09   3.5767010e+06
 6.7084037e-02  2.0077922e+09   3.5484872e+06
 6.9303723e-02  1.9707500e+09   3.5214371e+06
 7.1523408e-02  1.9355863e+09   3.4954802e+06
 7.3743094e-02  1.9021660e+09   3.4705515e+06
 7.5962779e-02  1.8703680e+09   3.4465922e+06
 7.8499562e-02  1.8358848e+09   3.4203370e+06
 8.1036346e-02  1.8032490e+09   3.3952193e+06
 8.3573129e-02  1.7723471e+09   3.3700290e+06
 8.6427010e-02  1.7395043e+09   3.3427774e+06
 8.9280892e-02  1.7085172e+09   3.3167972e+06
 9.2134773e-02  1.6792432e+09   3.2920073e+06
 9.4988654e-02  1.6515600e+09   3.2683385e+06
 9.8159633e-02  1.6225209e+09   3.2432679e+06
 1.0323320e-01  1.5793176e+09   3.2054942e+06
 1.0640418e-01  1.5543360e+09   3.1833848e+06
 1.0957516e-01  1.5306912e+09   3.1622726e+06
 1.1274614e-01  1.5082857e+09   3.1418541e+06
 1.1591712e-01  1.4870398e+09   3.1222975e+06
 1.1908810e-01  1.4668677e+09   3.1035841e+06
 1.2543005e-01  1.4294458e+09   3.0684827e+06
 1.2860103e-01  1.4120644e+09   3.0520041e+06
 1.3177201e-01  1.3954940e+09   3.0361884e+06
 1.3494299e-01  1.3796887e+09   3.0210046e+06
 1.4128495e-01  1.3501903e+09   2.9924035e+06
 1.4445593e-01  1.3364110e+09   2.9789234e+06
 1.5079789e-01  1.3105975e+09   2.9534594e+06
 1.5396887e-01  1.2984937e+09   2.9413732e+06
 1.6031083e-01  1.2757536e+09   2.9179136e+06
 1.6348180e-01  1.2650680e+09   2.9068111e+06
 1.6982376e-01  1.2449379e+09   2.8857552e+06
 1.7616572e-01  1.2263205e+09   2.8661152e+06
 1.7933670e-01  1.2175300e+09   2.8567853e+06
 1.8567866e-01  1.2008977e+09   2.8390309e+06
 1.9202062e-01  1.1854248e+09   2.8223930e+06
 1.9836258e-01  1.1709991e+09   2.8067740e+06
 2.0470453e-01  1.1575256e+09   2.7920906e+06
 2.1104649e-01  1.1449184e+09   2.7782664e+06
 2.1738845e-01  1.1331015e+09   2.7652330e+06
 2.2690139e-01  1.1167151e+09   2.7470362e+06
 2.3324335e-01  1.1065994e+09   2.7356461e+06
 2.3958531e-01  1.0970759e+09   2.7247944e+06
 2.4909824e-01  1.0837944e+09   2.7095754e+06
 2.5544020e-01  1.0755481e+09   2.7000754e+06
 2.6495314e-01  1.0640016e+09   2.6867070e+06
 2.7129510e-01  1.0568068e+09   2.6783373e+06
 2.8080804e-01  1.0466982e+09   2.6665258e+06
 2.9032097e-01  1.0373356e+09   2.6555310e+06
 2.9983391e-01  1.0286458e+09   2.6452782e+06
 3.0934685e-01  1.0205647e+09   2.6357014e+06
 3.1885979e-01  1.0130361e+09   2.6267426e+06
 3.2837272e-01  1.0060105e+09   2.6183497e+06
 3.4105664e-01  9.9735002e+08   2.6079601e+06
 3.5056958e-01  9.9133503e+08   2.6007155e+06
 3.6325349e-01  9.8389140e+08   2.5917173e+06
 3.7276643e-01  9.7870258e+08   2.5854230e+06
 3.8545035e-01  9.7226049e+08   2.5775833e+06
 3.9813427e-01  9.6631272e+08   2.5703203e+06
 4.1081818e-01  9.6081103e+08   2.5635804e+06
 4.2350210e-01  9.5571308e+08   2.5573165e+06
 4.3935700e-01  9.4985532e+08   2.5499255e+06
 4.5204091e-01  9.4554921e+08   2.5443521e+06
 4.6789581e-01  9.4058567e+08   2.5379115e+06
 4.8057972e-01  9.3691764e+08   2.5331405e+06
 4.9643462e-01  9.3267370e+08   2.5276084e+06
