3.663193e+14 9.216682e+09 7.194587e+09 3.420304e+09 2.329822e+09 1.587262e+09 1.081392e+09 7.368741e+08 5.169927e+08 2.906218e+08 2.363483e+08 2.100858e+08 1.024426e+08 3.665132e+07
3.566146e+14 9.215990e+09 7.193392e+09 3.419638e+09 2.329367e+09 1.586952e+09 1.081187e+09 7.368142e+08 5.185083e+08 2.906278e+08 2.363491e+08 2.100861e+08 1.024426e+08 3.665132e+07
3.470587e+14 9.215450e+09 7.192459e+09 3.419118e+09 2.329012e+09 1.586711e+09 1.081028e+09 7.368039e+08 5.201142e+08 2.906338e+08 2.363500e+08 2.100863e+08 1.024426e+08 3.665132e+07
3.377903e+14 9.215106e+09 7.191866e+09 3.418787e+09 2.328787e+09 1.586557e+09 1.080930e+09 7.368584e+08 5.218030e+08 2.906398e+08 2.363508e+08 2.100866e+08 1.024425e+08 3.665132e+07
3.288245e+14 9.214995e+09 7.191673e+09 3.418680e+09 2.328713e+09 1.586508e+09 1.080907e+09 7.369938e+08 5.235696e+08 2.906458e+08 2.363517e+08 2.100869e+08 1.024425e+08 3.665132e+07
3.200717e+14 9.215197e+09 7.192022e+09 3.418874e+09 2.328846e+09 1.586600e+09 1.080984e+09 7.372303e+08 5.254205e+08 2.906518e+08 2.363525e+08 2.100871e+08 1.024425e+08 3.665132e+07
3.114925e+14 9.215847e+09 7.193145e+09 3.419500e+09 2.329273e+09 1.586891e+09 1.081185e+09 7.375922e+08 5.273563e+08 2.906578e+08 2.363534e+08 2.100874e+08 1.024425e+08 3.665132e+07
3.031732e+14 9.216824e+09 7.194833e+09 3.420441e+09 2.329916e+09 1.587331e+09 1.081515e+09 7.381058e+08 5.293688e+08 2.906638e+08 2.363542e+08 2.100876e+08 1.024425e+08 3.665132e+07
2.951313e+14 9.218311e+09 7.197405e+09 3.421876e+09 2.330896e+09 1.588008e+09 1.082023e+09 7.388027e+08 5.314519e+08 2.906698e+08 2.363551e+08 2.100879e+08 1.024425e+08 3.665132e+07
2.872644e+14 9.221133e+09 7.202298e+09 3.424607e+09 2.332758e+09 1.589252e+09 1.082769e+09 7.397231e+08 5.336069e+08 2.906758e+08 2.363559e+08 2.100882e+08 1.024425e+08 3.665132e+07
2.796077e+14 9.222951e+09 7.205455e+09 3.426370e+09 2.333964e+09 1.590110e+09 1.083623e+09 7.409060e+08 5.358305e+08 2.906817e+08 2.363568e+08 2.100884e+08 1.024425e+08 3.665132e+07
2.721546e+14 9.226647e+09 7.211893e+09 3.429969e+09 2.336428e+09 1.591865e+09 1.084915e+09 7.424118e+08 5.381188e+08 2.906877e+08 2.363576e+08 2.100887e+08 1.024425e+08 3.665131e+07
2.649001e+14 9.238283e+09 7.232305e+09 3.441399e+09 2.344195e+09 1.596751e+09 1.086619e+09 7.443029e+08 5.404719e+08 2.906936e+08 2.363585e+08 2.100889e+08 1.024425e+08 3.665131e+07
2.578390e+14 9.228087e+09 7.214408e+09 3.431378e+09 2.337413e+09 1.592839e+09 1.086973e+09 7.465887e+08 5.428800e+08 2.906994e+08 2.363593e+08 2.100892e+08 1.024425e+08 3.665131e+07
2.509660e+14 9.242819e+09 7.240325e+09 3.445910e+09 2.347368e+09 1.599911e+09 1.088565e+09 7.494394e+08 5.453330e+08 2.907052e+08 2.363601e+08 2.100894e+08 1.024425e+08 3.665131e+07
2.442761e+14 9.304668e+09 7.353297e+09 3.509930e+09 2.390494e+09 1.622821e+09 1.088387e+09 7.529448e+08 5.478685e+08 2.907110e+08 2.363609e+08 2.100897e+08 1.024425e+08 3.665131e+07
2.377645e+14 9.010673e+09 6.867724e+09 3.242354e+09 2.209590e+09 1.518116e+09 1.076973e+09 7.567652e+08 5.504127e+08 2.907166e+08 2.363617e+08 2.100899e+08 1.024425e+08 3.665131e+07
2.314265e+14 9.306656e+09 7.357047e+09 3.512068e+09 2.391884e+09 1.623789e+09 1.097556e+09 7.618937e+08 5.527064e+08 2.907222e+08 2.363625e+08 2.100902e+08 1.024424e+08 3.665131e+07
2.252572e+14 9.387178e+09 7.515972e+09 3.604542e+09 2.455435e+09 1.670529e+09 1.120541e+09 7.689457e+08 5.554394e+08 2.907280e+08 2.363634e+08 2.100904e+08 1.024424e+08 3.665131e+07
2.192524e+14 9.383998e+09 7.509415e+09 3.600687e+09 2.452980e+09 1.671108e+09 1.131132e+09 7.762933e+08 5.581584e+08 2.907336e+08 2.363642e+08 2.100907e+08 1.024424e+08 3.665131e+07
2.134070e+14 9.381146e+09 7.503558e+09 3.597234e+09 2.450622e+09 1.669587e+09 1.134941e+09 7.841410e+08 5.608656e+08 2.907390e+08 2.363649e+08 2.100909e+08 1.024424e+08 3.665131e+07
